run, Re, We, Np, Csg, Cls, Als, D1, D2, D3, D4, X1, Y1, X2, Y2, X3, Y3, X4, Y4, MEAN(Wa), STD(Wa), MEAN(La), STD(La) 
3876, 1219, 450, 3, 4.9843e-12, 0.157574, 0.23663, 0.00103654615, 0.00189921956, 0.00129024963, 0, 0.000524282411, 0.00677183094, 0.00117149823, 0.0105113621, -0.00118108112, 0.0108504753, 0, 0, 1.10946823e-06, 2.8656089e-06, 0.00313614237, 1.59404983e-05
3877, 3978, 613, 2, 4.89517e-12, 0.160443, 0.285908, 0.00198967958, 0.00150794638, 0, 0, -0.00217125058, 0.00984730839, 0.0029352652, 0.00787881495, 0, 0, 0, 0, 1.1082032e-06, 1.826655e-09, 0.00313613545, 7.40684527e-08
3878, 7592, 852, 3, 5.24937e-12, 0.149618, 0.2242, 0.00135688184, 0.00143552689, 0.00166788607, 0, -0.0017659162, 0.0126282828, -0.00152158209, 0.00820903865, -0.00303569833, 0.0105374133, 0, 0, 1.10694247e-06, 1.32016757e-09, 0.0031361285, 4.66659982e-08
3879, 4263, 332, 4, 3.82213e-12, 0.205487, 0.242053, 0.000568858404, 0.0010548215, 0.00163204225, 0.000875598133, 0.00104644361, 0.00661524277, -0.00161426201, 0.0105925264, 0.00250541643, 0.0125001646, -0.00148134782, 0.00944449534, 1.10568339e-06, 1.75890578e-09, 0.00313612155, 3.51365082e-08
3880, 7487, 869, 2, 3.14284e-12, 0.2499, 0.35624, 0.00122791928, 0.00157917968, 0, 0, -0.00336761423, 0.0112248081, 0.00255780325, 0.00874502505, 0, 0, 0, 0, 1.10442836e-06, 1.32462063e-09, 0.00313611464, 5.6714205e-08
3881, 5464, 883, 4, 5.41467e-12, 0.14505, 0.215992, 0.000512374387, 0.000597873734, 0.00155910176, 0.00196045802, 0.00157543777, 0.00952841437, -0.0020127149, 0.00987359836, -0.00146461632, 0.0122723786, 0.00216168255, 0.0106492474, 1.1031756e-06, 1.54829051e-09, 0.00313611001, 2.08464904e-06
3882, 7402, 308, 4, 6.13575e-12, 0.128004, 0.183322, 0.000926414561, 0.00155945639, 0.00172386668, 0.0012451588, 0.00132102649, 0.0120726641, 0.00250721102, 0.0084436627, -0.000787245886, 0.00850046864, -0.00274234216, 0.00769953637, 1.10275036e-06, 1.06429758e-06, 0.00313610528, 3.3376099e-06
3883, 1474, 399, 1, 2.62069e-12, 0.299691, 0.54744, 0.0018266829, 0, 0, 0, -0.00253148882, 0.0130581058, 0, 0, 0, 0, 0, 0, 1.10149647e-06, 2.97260184e-09, 0.00313609903, 2.77708589e-07
3884, 5584, 257, 1, 2.28745e-12, 0.343351, 0.585962, 0.00170659531, 0, 0, 0, 0.00227347695, 0.00997527482, 0, 0, 0, 0, 0, 0, 1.10025132e-06, 1.52456977e-09, 0.00313609213, 2.69574585e-08
3885, 4424, 204, 1, 6.32011e-13, 1.2427, 1.11476, 0.000897051376, 0, 0, 0, -0.0019423283, 0.0120623338, 0, 0, 0, 0, 0, 0, 1.09900843e-06, 1.70989914e-09, 0.00313608523, 1.99849453e-08
3886, 2556, 223, 2, 3.74446e-12, 0.209749, 0.326424, 0.00133798418, 0.00172551385, 0, 0, -0.0018845055, 0.00910988442, -0.00292994688, 0.0115118663, 0, 0, 0, 0, 1.09776641e-06, 2.24621716e-09, 0.00313607839, 3.49761404e-08
3887, 4493, 166, 1, 5.75862e-13, 1.36386, 1.16785, 0.000856277115, 0, 0, 0, -0.00120636736, 0.0129764593, 0, 0, 0, 0, 0, 0, 1.09652916e-06, 1.69177769e-09, 0.00313607153, 2.39913685e-08
3888, 4062, 266, 2, 3.32122e-12, 0.236479, 0.346167, 0.00127679325, 0.0016119899, 0, 0, 0.000249145708, 0.00772596971, -0.00101279064, 0.00695299314, 0, 0, 0, 0, 1.09676021e-06, 1.6487178e-06, 0.00313606683, 2.61246352e-06
3889, 4007, 851, 3, 4.92632e-12, 0.159429, 0.235407, 0.00138708607, 0.00107260952, 0.00178826527, 0, -0.00156490088, 0.00725196391, -0.0032628126, 0.0106599487, 0.000544486077, 0.011940505, 0, 0, 1.09815174e-06, 1.79886887e-06, 0.00313607734, 1.34715492e-05
3890, 7106, 204, 3, 7.21127e-12, 0.108913, 0.191287, 0.00194928134, 0.00170174063, 0.00157672133, 0, -0.000104393588, 0.00924512355, 0.00138728602, 0.0112997774, -0.00165237335, 0.0127103358, 0, 0, 1.09794256e-06, 1.12457497e-06, 0.00313607575, 6.27623358e-06
3891, 3080, 929, 2, 5.35621e-12, 0.146633, 0.270782, 0.00182924391, 0.00186376128, 0, 0, 1.19781236e-05, 0.0118541098, 0.00163881744, 0.00896131688, 0, 0, 0, 0, 1.10002763e-06, 1.98893896e-06, 0.00313609731, 1.9236361e-05
3892, 3680, 340, 1, 3.18908e-13, 2.46278, 1.56932, 0.000637217402, 0, 0, 0, -0.000391828532, 0.0105250611, 0, 0, 0, 0, 0, 0, 1.10023446e-06, 1.103987e-06, 0.00313609959, 8.0089741e-06
3893, 4367, 920, 1, 3.07478e-13, 2.55432, 1.59822, 0.000625694547, 0, 0, 0, -0.00291574644, 0.0119374763, 0, 0, 0, 0, 0, 0, 1.09900269e-06, 1.71334673e-09, 0.00313609282, 5.97385538e-08
3894, 5421, 736, 3, 2.68239e-12, 0.292797, 0.316474, 0.000930212395, 0.00129434092, 0.000935262687, 0, -0.00221835757, 0.00845672214, -0.00262744322, 0.00668811923, 0.000474665634, 0.0127712789, 0, 0, 1.09916185e-06, 1.14012354e-06, 0.00313610043, 1.26462278e-05
3895, 3663, 555, 1, 1.32158e-12, 0.594289, 0.770901, 0.0012971828, 0, 0, 0, -0.00223352393, 0.010459246, 0, 0, 0, 0, 0, 0, 1.09793352e-06, 1.86694207e-09, 0.00313609363, 3.54692383e-08
3896, 3922, 620, 4, 6.64553e-12, 0.118184, 0.180097, 0.00136198135, 0.00071895065, 0.0019137694, 0.00155786948, -0.0011899541, 0.0124349175, 0.00363957271, 0.00727681367, -0.00253390706, 0.00836035224, 0.000967665303, 0.0113557227, 1.09943009e-06, 1.96000053e-06, 0.00313610121, 1.14032907e-05
3897, 4025, 125, 1, 1.38151e-12, 0.568505, 0.753993, 0.00132627224, 0, 0, 0, -0.000223050865, 0.00669544786, 0, 0, 0, 0, 0, 0, 1.09883563e-06, 8.39931612e-07, 0.00313609558, 1.84526906e-06
3898, 6234, 767, 4, 4.61147e-12, 0.170314, 0.215637, 0.00117383595, 0.000876001035, 0.0017287741, 0.000858821128, 0.000333588702, 0.013001361, -0.00298976904, 0.00719644414, 0.0027750752, 0.00896977224, 0.000122567181, 0.0111172948, 1.09921781e-06, 1.33499293e-06, 0.00313610572, 1.56373762e-05
3899, 3367, 186, 1, 5.64819e-13, 1.39053, 1.17921, 0.000848026761, 0, 0, 0, 0.000755559265, 0.0117164228, 0, 0, 0, 0, 0, 0, 1.0992772e-06, 8.64699204e-07, 0.00313610915, 7.81010814e-06
3900, 3165, 941, 1, 4.53159e-13, 1.73316, 1.3165, 0.000759592011, 0, 0, 0, 0.000579449265, 0.00874899471, 0, 0, 0, 0, 0, 0, 1.09903716e-06, 8.53852019e-07, 0.00313610819, 5.93337591e-06
3901, 7155, 332, 2, 1.99096e-12, 0.394482, 0.480364, 0.000611854042, 0.00146989851, 0, 0, 0.0013877364, 0.0103734679, -0.00237005594, 0.00738416375, 0, 0, 0, 0, 1.09781869e-06, 1.33115598e-09, 0.00313610142, 3.47429756e-08
3902, 7999, 884, 1, 1.86052e-12, 0.422138, 0.649722, 0.00153912057, 0, 0, 0, -0.00189363927, 0.00755941754, 0, 0, 0, 0, 0, 0, 1.09660308e-06, 1.2570448e-09, 0.00313609469, 5.39641844e-08
3903, 8673, 192, 3, 2.94017e-12, 0.267127, 0.316342, 0.00152738981, 0.00101188073, 0.00062187008, 0, 0.00033753988, 0.0087219589, 0.00198579149, 0.0128524785, -0.00186827673, 0.00792733218, 0, 0, 1.09605743e-06, 9.113041e-07, 0.00313608992, 3.07121627e-06
3904, 9971, 794, 4, 4.76589e-12, 0.164796, 0.214368, 0.00169800119, 0.00138869627, 0.000714520697, 0.000863648816, -6.57243277e-05, 0.0127097808, 0.000424050589, 0.0107789461, -0.00210740327, 0.0118569022, 0.00211966115, 0.00744947739, 1.0961698e-06, 1.37704816e-06, 0.0031360936, 1.21105131e-05
