run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
5, 2.86221e-05, 5.71579e-08, 1, 1, 41077, 247.023, 88939.4
5, 3.46588e-05, 6.3526e-08, 1, 1, 42367, 289.015, 90451.5
5, 4.13758e-05, 7.08266e-08, 1, 1, 44152, 331.615, 91861.7
5, 4.88444e-05, 7.85687e-08, 1, 1, 46189, 380.402, 91953.5
5, 5.71196e-05, 8.691e-08, 1, 1, 48274, 435.614, 91149.6
5, 6.6241e-05, 9.47463e-08, 2, 2, 49984, 491.633, 90754.9
5, 7.58614e-05, 9.82106e-08, 1, 2, 51496, 548.644, 90568
5, 8.60245e-05, 1.05822e-07, 1, 2, 52819, 609.364, 90103.3
5, 9.72679e-05, 1.20191e-07, 1, 2, 54358, 672.061, 89672.7
5, 0.000110014, 1.33106e-07, 1, 2, 55933, 739.665, 88938.6
5, 0.000123812, 1.38429e-07, 1, 2, 57418, 810.99, 88108.7
5, 0.000137184, 1.30973e-07, 1, 1, 58210, 878.142, 87941.5
5, 0.000150084, 1.28034e-07, 1, 1, 59170, 946.385, 87805.4
5, 0.00016307, 1.3216e-07, 1, 2, 60223, 1018.17, 87480.7
5, 0.000176679, 1.40905e-07, 1, 2, 61468, 1092.87, 87072.6
5, 0.000191545, 1.57862e-07, 1, 2, 62434, 1166.43, 86899.1
5, 0.000208573, 1.84285e-07, 1, 2, 63790, 1246.26, 86394.4
5, 0.000228023, 1.90059e-07, 1, 2, 64591, 1329.42, 85815.7
5, 0.000246516, 1.83125e-07, 1, 1, 65677, 1410.76, 85486.8
5, 0.000265012, 1.86193e-07, 1, 2, 66238, 1492.64, 85217.2
5, 0.000283821, 1.91347e-07, 1, 1, 66844, 1574.69, 85010
5, 0.000303083, 1.92868e-07, 2, 2, 67201, 1657.03, 84837.7
5, 0.000322927, 2.07499e-07, 1, 2, 67837, 1741.54, 84596.5
5, 0.00034456, 2.27248e-07, 1, 2, 68416, 1829.59, 84247.2
5, 0.000369262, 2.63364e-07, 2, 2, 68713, 1919.21, 83886.6
5, 0.00039627, 2.64864e-07, 2, 2, 69328, 2013.63, 83377.3
5, 0.000421292, 2.40998e-07, 2, 2, 70402, 2105.39, 83062.6
5, 0.000445177, 2.38311e-07, 1, 2, 71662, 2199.37, 82739.6
5, 0.000469077, 2.3992e-07, 3, 2, 72790, 2294.54, 82454
5, 0.000493233, 2.4349e-07, 2, 1, 73996, 2380.55, 82560.9
5, 0.000516406, 2.20044e-07, 1, 2, 75127, 2474.86, 82430.3
5, 0.000541159, 2.52913e-07, 1, 1, 76006, 2570.18, 82315.6
5, 0.000566728, 2.58546e-07, 1, 2, 77089, 2662.45, 82343.7
5, 0.000592925, 2.6563e-07, 2, 2, 78022, 2759.36, 82261.7
5, 0.000619923, 2.74522e-07, 2, 2, 79231, 2861.48, 82075.7
5, 0.000647881, 2.84648e-07, 2, 2, 80209, 2963.27, 81946.4
5, 0.000676858, 2.94734e-07, 1, 2, 81106, 3061.25, 81962.5
5, 0.000706851, 3.05105e-07, 3, 2, 82129, 3169.24, 81743.7
5, 0.00073791, 3.16051e-07, 2, 2, 83134, 3280.16, 81502.7
5, 0.000770079, 3.27213e-07, 3, 2, 84028, 3396.82, 81162
5, 0.000803372, 3.3868e-07, 2, 2, 84991, 3510.33, 80943.6
5, 0.000837852, 3.50862e-07, 3, 2, 86026, 3631.59, 80597.6
5, 0.000873566, 3.63309e-07, 2, 2, 87172, 3748.08, 80402.8
5, 0.000910547, 3.76304e-07, 2, 2, 88378, 3871.06, 80119.3
5, 0.00094885, 3.89659e-07, 3, 2, 89392, 4003.24, 79696.5
5, 0.000988504, 4.0332e-07, 2, 2, 89977, 4130.63, 79409.7
5, 0.00102955, 4.17559e-07, 3, 2, 90562, 4263.08, 79057.1
5, 0.00107203, 4.31927e-07, 3, 2, 91033, 4391.99, 78804.7
5, 0.00111597, 4.46734e-07, 4, 2, 91570, 4527.92, 78456.7
5, 0.0011614, 4.61699e-07, 2, 2, 92197, 4660.19, 78202.1
5, 0.00120685, 4.56867e-07, 2, 2, 92569, 4795.55, 77921.2
5, 0.00125467, 4.91534e-07, 3, 2, 92524, 4938.14, 77547.3
5, 0.00130463, 5.07419e-07, 3, 2, 92563, 5083.37, 77154.8
5, 0.00135583, 5.19185e-07, 3, 2, 92482, 5227.63, 76794.8
5, 0.00140701, 4.84029e-07, 2, 2, 92740, 5368.85, 76502.2
5, 0.00145196, 4.29947e-07, 2, 2, 92833, 5508.01, 76253.6
5, 0.00149715, 4.91322e-07, 3, 2, 92845, 5644.43, 76056.8
5, 0.00154317, 4.26909e-07, 2, 2, 93385, 5792.81, 75715.8
5, 0.00158365, 3.95812e-07, 3, 2, 93880, 5930.88, 75532.2
5, 0.00162584, 4.55032e-07, 3, 2, 94726, 6079.45, 75236.7
5, 0.00167401, 4.90387e-07, 3, 2, 95353, 6221.58, 75046.1
5, 0.00172385, 5.00459e-07, 3, 2, 96154, 6365.82, 74851.8
5, 0.00177569, 5.49797e-07, 3, 2, 96685, 6514.94, 74619.2
5, 0.00182964, 5.22131e-07, 3, 2, 97339, 6661.37, 74434.8
5, 0.00188235, 5.36906e-07, 4, 2, 97546, 6813.41, 74205.3
5, 0.00193632, 5.4753e-07, 3, 2, 98062, 6956.05, 74090.1
5, 0.00199273, 5.67341e-07, 3, 2, 98479, 7107.82, 73889.2
5, 0.00204901, 5.56071e-07, 3, 2, 98251, 7259.17, 73703.8
5, 0.0021053, 5.67692e-07, 3, 2, 98905, 7413.78, 73495.6
5, 0.00216283, 5.92494e-07, 3, 2, 99655, 7566.46, 73324.1
5, 0.00222362, 6.23206e-07, 3, 2, 100195, 7716.84, 73190.5
5, 0.00228926, 6.93625e-07, 2, 2, 100393, 7867.92, 73059.7
5, 0.00235509, 6.26174e-07, 2, 2, 100750, 8015.61, 72968.7
5, 0.00241441, 5.38355e-07, 2, 2, 101233, 8159.63, 72918.9
5, 0.00246579, 5.08759e-07, 2, 2, 101860, 8304.52, 72868.4
5, 0.00251711, 5.23182e-07, 3, 2, 102028, 8451.18, 72808.9
5, 0.00257218, 5.69138e-07, 2, 2, 102223, 8597.32, 72758.4
5, 0.00263178, 6.39316e-07, 2, 2, 102334, 8742, 72723.1
5, 0.00269891, 6.92503e-07, 2, 2, 102346, 8891.89, 72648.1
5, 0.00276988, 7.36093e-07, 2, 2, 102835, 9038.23, 72607
5, 0.00284488, 7.4225e-07, 2, 2, 103243, 9185.51, 72563.6
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
6, 0, 1, 3, 2, 14284, 9229.41, 72543.2
6, 3.18118e-06, 1.2272e-08, 2, 1, 44794, 46.1159, 89136.6
6, 4.75672e-06, 1.83013e-08, 2, 2, 47386, 103.483, 84315.3
6, 6.69366e-06, 2.15159e-08, 2, 1, 48910, 158.835, 85257.5
6, 9.05941e-06, 2.55401e-08, 1, 1, 50710, 210.987, 87828.7
6, 1.17517e-05, 2.7961e-08, 1, 1, 52075, 263.853, 89710.5
6, 1.4767e-05, 3.23804e-08, 1, 1, 53452, 319.013, 90760.2
6, 1.79861e-05, 3.14666e-08, 1, 1, 54559, 376.199, 91333.9
6, 2.08849e-05, 2.60266e-08, 1, 1, 55810, 435.428, 91586
6, 2.32812e-05, 2.50787e-08, 2, 1, 57274, 496.079, 91811.5
6, 2.66687e-05, 3.87516e-08, 2, 1, 58033, 559.096, 91778.5
6, 3.08385e-05, 3.96137e-08, 1, 1, 58690, 620.783, 92060.4
6, 3.46394e-05, 3.79609e-08, 1, 1, 59179, 680.74, 92609.3
6, 3.84184e-05, 3.70027e-08, 1, 1, 59884, 741.523, 93060.1
6, 4.21301e-05, 3.82028e-08, 1, 1, 60085, 808.804, 92746
6, 4.60761e-05, 4.05153e-08, 1, 1, 60226, 872.237, 92898.2
6, 5.02838e-05, 4.4264e-08, 1, 1, 60394, 937.105, 92902.4
6, 5.49247e-05, 4.90382e-08, 1, 1, 60466, 1002.55, 92868.7
6, 6.00726e-05, 5.48345e-08, 1, 1, 60616, 1067.31, 92904.8
6, 6.56766e-05, 5.69549e-08, 1, 1, 60598, 1133.12, 92857.5
6, 7.1525e-05, 6.08087e-08, 1, 1, 60964, 1197.49, 92943.1
6, 7.79366e-05, 6.64589e-08, 1, 1, 61243, 1261.73, 93055.6
6, 8.47836e-05, 7.03028e-08, 1, 1, 61261, 1326.08, 93160.9
6, 9.20029e-05, 7.45665e-08, 1, 1, 61822, 1392.47, 93134.3
6, 9.97509e-05, 7.94578e-08, 1, 1, 62500, 1460.21, 93066.7
6, 0.000107856, 8.35269e-08, 1, 1, 63100, 1528.96, 92988.5
6, 0.000116586, 8.87012e-08, 1, 1, 64075, 1597.36, 92987.2
6, 0.000125473, 8.99069e-08, 1, 1, 64714, 1669.59, 92824.5
6, 0.000134416, 8.38163e-08, 1, 1, 65380, 1741.91, 92700.7
6, 0.000142224, 8.10457e-08, 1, 1, 66316, 1811.1, 92798.6
6, 0.000150669, 8.21501e-08, 1, 1, 67039, 1879.8, 92949.7
6, 0.000159279, 8.95159e-08, 1, 1, 67795, 1951.32, 92996.4
6, 0.00016839, 9.25358e-08, 1, 1, 68977, 2023.71, 93049.3
6, 0.000178101, 1.0121e-07, 1, 1, 69877, 2098.67, 93035
6, 0.00018875, 1.05641e-07, 1, 1, 71056, 2174.69, 93024.9
6, 0.000198843, 9.69162e-08, 1, 1, 71980, 2251.81, 93014.5
6, 0.000208229, 9.16966e-08, 2, 1, 72619, 2329.07, 93032.6
6, 0.000217538, 9.66298e-08, 1, 1, 73717, 2411.12, 92904.5
6, 0.00022807, 1.14843e-07, 1, 1, 74740, 2493.6, 92810.7
6, 0.000240022, 1.14036e-07, 1, 1, 75832, 2576.51, 92741.4
6, 0.000251245, 1.09416e-07, 2, 1, 76732, 2659.36, 92717.7
6, 0.000262121, 1.08516e-07, 1, 1, 77533, 2743.46, 92689
6, 0.000272819, 1.06654e-07, 1, 1, 78448, 2825.76, 92748.2
6, 0.000283736, 1.17889e-07, 1, 2, 79027, 2913.84, 92646.8
6, 0.000296275, 1.31332e-07, 1, 1, 79630, 3000.67, 92608.9
6, 0.000309131, 1.30322e-07, 2, 1, 80068, 3094.76, 92373.5
6, 0.000322317, 1.31551e-07, 1, 1, 80509, 3188.28, 92183.8
6, 0.000335725, 1.32238e-07, 2, 1, 80629, 3281.34, 92024.6
6, 0.000348894, 1.31707e-07, 1, 2, 81166, 3374.64, 91877.3
6, 0.000361916, 1.3368e-07, 2, 1, 81763, 3465.89, 91808.9
6, 0.000374921, 1.30494e-07, 2, 1, 82504, 3558.46, 91731.6
6, 0.000388133, 1.32289e-07, 3, 1, 82822, 3655.98, 91544.1
6, 0.000401507, 1.36681e-07, 2, 1, 83701, 3753.92, 91375.3
6, 0.000415404, 1.39288e-07, 2, 1, 84433, 3847.66, 91336.8
6, 0.00042989, 1.44023e-07, 2, 1, 85165, 3946.43, 91200.9
6, 0.000444147, 1.44067e-07, 2, 2, 85543, 4046.29, 91057.7
6, 0.000459043, 1.55513e-07, 1, 1, 85993, 4151.59, 90813.1
6, 0.000474876, 1.58282e-07, 1, 1, 86731, 4261.12, 90505.3
6, 0.000491085, 1.69183e-07, 2, 2, 87316, 4370.84, 90223.6
6, 0.000507489, 1.67096e-07, 2, 1, 87844, 4482.26, 89933.1
6, 0.00052514, 1.76396e-07, 2, 2, 88051, 4594.51, 89649.3
6, 0.000543369, 1.86577e-07, 3, 2, 88231, 4716.61, 89198.9
6, 0.000562442, 1.92363e-07, 2, 2, 88636, 4836.34, 88819.2
6, 0.000582028, 1.88786e-07, 2, 2, 89170, 4958.63, 88421.7
6, 0.000601288, 1.86699e-07, 2, 2, 89773, 5081.79, 88039.5
6, 0.000619798, 1.91765e-07, 3, 2, 90193, 5206.1, 87665.3
6, 0.000639238, 1.9254e-07, 2, 2, 90430, 5332.76, 87276.6
6, 0.000658189, 1.81582e-07, 2, 2, 91000, 5456.75, 86956.9
6, 0.000677026, 1.94565e-07, 2, 2, 91270, 5577.07, 86714.4
6, 0.000696488, 1.97366e-07, 2, 2, 91999, 5703.28, 86402
6, 0.00071611, 1.96766e-07, 2, 2, 92794, 5825.85, 86168.3
6, 0.000735562, 1.93745e-07, 3, 2, 93238, 5945.61, 85996.4
6, 0.000754539, 1.89889e-07, 1, 2, 93721, 6072.33, 85739.8
6, 0.000773446, 1.83126e-07, 1, 2, 94393, 6196.79, 85537.5
6, 0.000791454, 1.83933e-07, 2, 2, 94858, 6324.42, 85307.1
6, 0.000810407, 1.87534e-07, 1, 2, 95536, 6449.39, 85130.5
6, 0.000828885, 1.87322e-07, 2, 2, 96193, 6580.37, 84892.9
6, 0.00084806, 1.95203e-07, 1, 2, 96634, 6707.78, 84718.2
6, 0.000867616, 1.94515e-07, 1, 2, 97000, 6836.98, 84533.6
6, 0.000888379, 2.21181e-07, 2, 2, 97390, 6966.56, 84357.4
6, 0.000910546, 2.24852e-07, 2, 2, 97912, 7101.22, 84134.4
6, 0.000933485, 2.15916e-07, 2, 2, 98671, 7233.72, 83953.2
6, 0.000954486, 2.05894e-07, 2, 2, 99370, 7370.7, 83736.6
6, 0.000974676, 2.00332e-07, 2, 2, 99460, 7508.44, 83524
6, 0.000994565, 1.97599e-07, 2, 2, 99643, 7644.41, 83340.5
6, 0.00101416, 1.93654e-07, 2, 2, 100123, 7775.38, 83221.5
6, 0.00103318, 1.90613e-07, 1, 2, 100651, 7904.36, 83134.6
6, 0.00105259, 2.02511e-07, 2, 1, 101083, 8032.44, 83063.6
6, 0.0010741, 2.26935e-07, 2, 2, 101527, 8170.75, 82897.4
6, 0.00109784, 2.46516e-07, 2, 2, 101983, 8310.19, 82732.7
6, 0.00112336, 2.63267e-07, 2, 2, 102484, 8459.44, 82480.9
6, 0.00114812, 2.39213e-07, 2, 2, 102949, 8610.05, 82232
6, 0.00117156, 2.28879e-07, 2, 2, 103648, 8756.62, 82036.4
6, 0.00119425, 2.22784e-07, 2, 2, 104188, 8904.94, 81837.1
6, 0.00121621, 2.14435e-07, 2, 1, 104554, 9049.44, 81682.4
6, 0.0012372, 2.06983e-07, 1, 2, 105181, 9197.13, 81512.4
6, 0.00125834, 2.15484e-07, 2, 2, 105397, 9348.24, 81321.9
6, 0.00128047, 2.31713e-07, 2, 2, 106156, 9500.59, 81130.2
6, 0.00130471, 2.49423e-07, 3, 2, 106390, 9658.05, 80907.5
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
7, 0, 1, 2, 2, 14284, 9785.61, 80735.2
7, 1.98917e-06, 9.75886e-09, 2, 1, 45571, 50.368, 83922.2
7, 3.2337e-06, 1.36533e-08, 2, 1, 48076, 107.707, 82703.1
7, 4.70458e-06, 1.67747e-08, 1, 1, 49693, 160.237, 86106.1
7, 6.38161e-06, 1.62643e-08, 1, 1, 51292, 212.865, 88555.8
7, 8.14138e-06, 1.85719e-08, 1, 1, 53122, 267.359, 90033.3
7, 1.00749e-05, 2.02902e-08, 1, 1, 55060, 325.902, 90466.6
7, 1.21885e-05, 2.19095e-08, 1, 1, 57289, 386.323, 90849.5
7, 1.44755e-05, 2.3848e-08, 1, 1, 59863, 447.486, 91533.1
7, 1.69603e-05, 2.5857e-08, 1, 1, 62737, 515.739, 91305.6
7, 1.96546e-05, 2.80228e-08, 1, 1, 65512, 583.729, 91655.8
7, 2.25718e-05, 3.03165e-08, 1, 1, 67978, 655.088, 91862.2
7, 2.57234e-05, 3.27223e-08, 1, 1, 70141, 731.19, 91743.4
7, 2.91201e-05, 3.51851e-08, 1, 1, 71800, 810.421, 91534.5
7, 3.27711e-05, 3.78137e-08, 2, 1, 73258, 890.313, 91472.1
7, 3.66864e-05, 4.05076e-08, 1, 1, 74362, 972.588, 91334.7
7, 4.08737e-05, 4.29209e-08, 1, 1, 76354, 1057.41, 91140.8
7, 4.5158e-05, 4.30919e-08, 2, 1, 78010, 1143.25, 91058.9
7, 4.95781e-05, 4.57549e-08, 1, 1, 79399, 1227.26, 91239.9
7, 5.44225e-05, 5.10479e-08, 1, 2, 80830, 1317.54, 91066.9
7, 5.96699e-05, 5.38813e-08, 1, 2, 81952, 1417.77, 90376.4
7, 6.52054e-05, 5.67979e-08, 1, 1, 82903, 1523.08, 89540.9
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
1, 0, 1, 0, 0, 14284, 0, 0
1, 5.06056e-06, 6.5783e-08, 2, 1, 16384, 4.73092, 324295
1, 1.63527e-05, 1.72439e-07, 2, 1, 17287, 9.95875, 323455
1, 3.4276e-05, 1.80093e-07, 2, 1, 18130, 15.4656, 322733
1, 5.222e-05, 1.82744e-07, 2, 1, 18985, 21.8875, 312571
1, 7.18228e-05, 2.17259e-07, 1, 1, 20002, 31.6726, 277439
1, 9.74411e-05, 2.70565e-07, 2, 2, 20941, 43.49, 249235
1, 0.000128405, 3.02113e-07, 2, 1, 20983, 57.6199, 224618
1, 0.000159208, 3.02265e-07, 2, 1, 21283, 76.3161, 197240
1, 0.000189594, 3.12835e-07, 2, 1, 21568, 99.6388, 172572
1, 0.000223399, 3.58319e-07, 2, 1, 21850, 125.872, 153865
1, 0.000260613, 3.88146e-07, 3, 1, 21904, 151.065, 142683
1, 0.000301316, 4.32338e-07, 2, 1, 22141, 174.71, 135967
1, 0.000350109, 5.36429e-07, 2, 2, 22627, 200.683, 129510
1, 0.000405835, 5.61253e-07, 2, 1, 23272, 228.281, 123893
1, 0.000458557, 5.04181e-07, 2, 1, 23980, 264.665, 115801
1, 0.00050976, 5.21544e-07, 2, 1, 24565, 300.551, 110042
1, 0.000564061, 5.50744e-07, 2, 1, 25366, 340.17, 104564
1, 0.000618888, 5.62778e-07, 2, 1, 26212, 378.035, 100916
1, 0.000678643, 6.34494e-07, 4, 2, 26815, 421.634, 96761.3
1, 0.000749211, 7.92269e-07, 3, 2, 27838, 473.654, 91897.2
1, 0.000822248, 6.85295e-07, 3, 2, 28843, 515.725, 89895.7
1, 0.000890213, 6.82132e-07, 2, 2, 29671, 554.337, 88910.3
1, 0.000959695, 7.07225e-07, 3, 2, 30658, 594.132, 88033
1, 0.00102991, 7.06375e-07, 2, 1, 31471, 632.297, 87639.5
1, 0.00110433, 8.02523e-07, 2, 2, 32620, 676.168, 86693.5
1, 0.00119389, 9.23779e-07, 3, 2, 33514, 728.014, 85063.8
1, 0.00128286, 8.66066e-07, 3, 2, 34627, 785.665, 83168.2
1, 0.00136932, 8.81784e-07, 2, 2, 35797, 844.822, 81517.6
1, 0.00146164, 9.55139e-07, 3, 2, 37069, 908.072, 79852.2
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
2, 0, 1, 3, 2, 14284, 926.802, 79403.5
2, 8.11707e-06, 8.33222e-08, 2, 1, 21787, 24.8877, 81359.4
2, 2.22851e-05, 1.99407e-07, 2, 1, 23191, 56.1788, 76209.4
2, 4.55151e-05, 2.25234e-07, 2, 1, 23857, 92.876, 71491
2, 6.95896e-05, 2.67807e-07, 2, 1, 24643, 125.248, 72396.7
2, 9.73637e-05, 3.03068e-07, 1, 1, 25672, 158.249, 73216.7
2, 0.000133011, 3.7259e-07, 1, 1, 26629, 193.28, 73509.1
2, 0.000176544, 4.471e-07, 2, 1, 26644, 233.22, 72329.3
2, 0.000218928, 4.25259e-07, 2, 2, 26812, 275.125, 71010.2
2, 0.000265845, 5.08887e-07, 2, 2, 27256, 320.637, 69345.8
2, 0.000321203, 6.00456e-07, 3, 2, 27856, 366.467, 68176.9
2, 0.00038406, 6.5707e-07, 3, 2, 28579, 408.083, 68148.7
2, 0.000447564, 6.09615e-07, 2, 2, 28957, 453.872, 67617.1
2, 0.000510017, 6.80834e-07, 2, 2, 29392, 501.843, 66971
2, 0.000582188, 7.42912e-07, 3, 2, 29782, 552.194, 66209
2, 0.000669816, 9.34102e-07, 3, 2, 30232, 602.053, 65711.9
2, 0.000761356, 8.88876e-07, 3, 2, 30838, 650.143, 65552.4
2, 0.000849576, 9.3479e-07, 2, 2, 31549, 706.097, 64775.8
2, 0.000955249, 1.11442e-06, 2, 2, 32254, 761.557, 64248
2, 0.00108258, 1.34721e-06, 3, 2, 33157, 815.164, 64033.8
2, 0.0012241, 1.5283e-06, 3, 2, 34255, 869.263, 63924.1
2, 0.00139146, 1.75381e-06, 3, 2, 35593, 929.589, 63533
2, 0.00156127, 1.57162e-06, 3, 2, 37171, 987.869, 63472.8
2, 0.00175245, 2.09922e-06, 3, 2, 38596, 1049.38, 63356.9
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
3, 0, 1, 3, 2, 14284, 1092.56, 63399
3, 9.95638e-06, 8.60447e-08, 2, 1, 16954, 19.3978, 82067.9
3, 2.41913e-05, 2.00607e-07, 2, 1, 17695, 42.7966, 77770
3, 4.89469e-05, 2.59068e-07, 2, 1, 17836, 60.806, 84077.6
3, 7.5901e-05, 2.816e-07, 2, 2, 17881, 84.4848, 81612.9
3, 0.000106565, 2.90218e-07, 2, 1, 18568, 107.39, 81097.3
3, 0.000137689, 4.07502e-07, 2, 1, 19393, 125.32, 84657.4
3, 0.00017606, 3.71125e-07, 2, 1, 20065, 147.55, 85294.9
3, 0.000220549, 4.64638e-07, 2, 1, 20614, 175.119, 83513.1
3, 0.000269408, 5.4576e-07, 2, 2, 20698, 199.634, 83621.7
3, 0.00032802, 6.42954e-07, 2, 2, 20914, 226.384, 82928.2
3, 0.00039926, 7.12497e-07, 3, 2, 21400, 254.861, 81934.8
3, 0.000472146, 7.67103e-07, 3, 2, 21874, 289.31, 79657.6
3, 0.00055651, 9.11943e-07, 3, 2, 22123, 320.711, 78728.6
3, 0.000656059, 1.06051e-06, 3, 2, 22483, 351.046, 78268.1
3, 0.000765648, 1.04678e-06, 2, 2, 23206, 386.063, 77085.6
3, 0.000868412, 1.06322e-06, 2, 2, 23935, 421.834, 76135.5
3, 0.000982052, 1.2689e-06, 2, 2, 24988, 459.522, 75218
3, 0.00109708, 1.07876e-06, 2, 2, 26155, 496.837, 74708.5
3, 0.00121046, 1.2553e-06, 2, 2, 27136, 537.861, 73960.1
3, 0.00134016, 1.29105e-06, 2, 2, 27742, 577.151, 73677.5
3, 0.00146045, 1.19183e-06, 3, 2, 28162, 621.105, 72966.1
3, 0.00158554, 1.32041e-06, 3, 2, 28978, 672.075, 71681.6
3, 0.00171503, 1.26395e-06, 3, 2, 29821, 719.68, 71029.3
3, 0.00184957, 1.45487e-06, 3, 2, 30727, 768.589, 70447.2
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
4, 0, 1, 3, 2, 14284, 794.192, 70209.9
4, 1.22914e-05, 1.2132e-07, 2, 1, 10489, 9.46384, 103082
4, 3.24246e-05, 2.61061e-07, 2, 1, 11236, 19.9288, 103521
4, 6.70896e-05, 3.52504e-07, 2, 1, 11461, 32.0439, 99608.8
4, 0.000103181, 3.70525e-07, 2, 1, 11908, 45.3023, 96196
4, 0.000146816, 4.68276e-07, 2, 2, 12331, 58.3975, 95435.2
4, 0.000202151, 6.11949e-07, 2, 2, 12880, 72.1962, 94676.9
4, 0.000262343, 7.1109e-07, 2, 1, 13120, 87.3021, 93181.3
4, 0.00033185, 6.98424e-07, 3, 2, 13375, 101.137, 93523.8
4, 0.000407549, 8.50465e-07, 2, 2, 13678, 115.984, 93203.2
4, 0.0004985, 9.73542e-07, 2, 2, 14152, 134.398, 90808
4, 0.00060336, 1.0771e-06, 2, 2, 14842, 154.815, 88210.5
4, 0.000715755, 1.10713e-06, 3, 2, 15388, 175.681, 86331.5
4, 0.000818857, 1.04862e-06, 3, 2, 15919, 194.995, 85808.3
4, 0.000921656, 1.0437e-06, 3, 2, 16522, 214.758, 85462.1
4, 0.00103006, 1.15427e-06, 4, 2, 16963, 231.436, 86527.6
4, 0.00115351, 1.26023e-06, 4, 2, 17344, 249.095, 87280.6
4, 0.0012809, 1.33486e-06, 3, 2, 17512, 268.811, 87363.7
4, 0.00141777, 1.48557e-06, 3, 2, 17710, 291.212, 86686.6
4, 0.00157169, 1.59566e-06, 3, 2, 17971, 316.798, 85327.3
4, 0.00174376, 1.88154e-06, 4, 2, 18664, 336.415, 85778.6
4, 0.00194393, 2.03114e-06, 3, 2, 19519, 363.504, 84608.5
4, 0.0021494, 2.11099e-06, 4, 2, 20449, 394.113, 83096
4, 0.00235844, 2.05356e-06, 3, 2, 21475, 426.602, 81676.6
4, 0.00255748, 1.98957e-06, 5, 2, 22585, 457.618, 80957.5
4, 0.00276765, 2.17649e-06, 4, 2, 23995, 498.841, 78929.1
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
5, 0, 1, 3, 2, 14284, 500.762, 78866.4
5, 1.36603e-05, 1.26056e-07, 2, 1, 13033, 12.3999, 98989.6
5, 3.44148e-05, 2.72883e-07, 2, 1, 13924, 28.1442, 91886.9
5, 7.08944e-05, 3.85856e-07, 2, 2, 14275, 44.6658, 89465.1
5, 0.000110574, 4.0914e-07, 2, 1, 14644, 61.5279, 88393.7
5, 0.000153647, 4.31632e-07, 1, 2, 15589, 80.9255, 85921.9
5, 0.000204252, 5.73374e-07, 2, 2, 16693, 104.245, 82164.4
5, 0.000266818, 7.53495e-07, 2, 2, 17239, 128.32, 80053.5
5, 0.000336747, 7.15003e-07, 3, 2, 17443, 157.236, 76359.7
5, 0.000409259, 7.46431e-07, 2, 2, 17623, 186.909, 73618.9
5, 0.000490799, 8.77009e-07, 2, 2, 17983, 214.038, 72617.2
5, 0.000579533, 9.02073e-07, 2, 1, 18493, 235.098, 73874.1
5, 0.000669532, 9.23381e-07, 2, 2, 18943, 260.886, 73737.5
5, 0.000761986, 9.40749e-07, 2, 1, 19480, 283.741, 74587.5
5, 0.000859681, 1.00939e-06, 2, 2, 20071, 309.136, 74855.5
5, 0.000961342, 1.03468e-06, 4, 2, 20554, 335.332, 75063.9
5, 0.00106809, 1.09923e-06, 2, 1, 21058, 362.207, 75243
5, 0.00118091, 1.16115e-06, 2, 1, 21247, 396.565, 74059.5
5, 0.00130436, 1.32616e-06, 2, 2, 21547, 432.898, 72783
5, 0.00144925, 1.57291e-06, 3, 2, 22183, 464.606, 72519.4
5, 0.00160124, 1.49303e-06, 2, 2, 22780, 491.177, 73185.4
5, 0.00175495, 1.63788e-06, 3, 2, 23596, 528.268, 72442.1
5, 0.00191867, 1.64477e-06, 4, 2, 24364, 567.141, 71714
5, 0.00208658, 1.72114e-06, 4, 2, 25189, 606.937, 71094
5, 0.00226378, 1.81736e-06, 3, 2, 26026, 651.56, 70161.1
5, 0.00244158, 1.93503e-06, 3, 2, 26875, 697.064, 69377.1
5, 0.00264824, 1.96968e-06, 3, 2, 27688, 738.186, 69210.9
5, 0.00283779, 2.19389e-06, 3, 2, 28456, 779.3, 69165
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
6, 0, 1, 3, 2, 14284, 784.625, 69169.2
6, 8.15353e-06, 5.76203e-08, 2, 1, 17056, 20.7747, 76644.5
6, 1.74971e-05, 1.10884e-07, 2, 1, 18352, 44.0748, 76338
6, 3.24649e-05, 1.84863e-07, 2, 2, 19114, 67.0908, 78021.2
6, 5.19852e-05, 2.04486e-07, 2, 2, 19867, 92.1743, 77955.5
6, 7.61605e-05, 2.94008e-07, 2, 2, 20719, 118.524, 77745.2
6, 0.00010942, 3.58197e-07, 3, 1, 21703, 144.517, 78428.4
6, 0.000145194, 3.7956e-07, 3, 1, 22819, 176.679, 76765
6, 0.000185806, 4.14557e-07, 2, 1, 23881, 208.719, 76194.3
6, 0.00023358, 4.74458e-07, 3, 2, 24049, 244.436, 74873.1
6, 0.000281396, 4.98728e-07, 3, 1, 24073, 278.739, 74273.1
